TableName,Key,Text
ConspiracyTheory_en,INFO_TITLE_LV3_018,#AI learned too much from introverts and now hates social interaction
ConspiracyTheory_en,INFO_TITLE_LV3_019,#Moe is an energy resource that can replace nuclear power
ConspiracyTheory_en,INFO_TITLE_LV3_020,#VR games are experiments on self-identity that can fix your personality
ConspiracyTheory_en,INFO_TITLE_LV3_021,#Being hikikomori is mental training that lets you reincarnate into isekai worlds
ConspiracyTheory_en,INFO_TITLE_LV3_022,#Report-Communicate-Consult is an enslavement mantra that destroys your ego every time you say it
ConspiracyTheory_en,INFO_TITLE_LV3_023,#This world is a hikikomori girl's dream and her delusions became reality
ConspiracyTheory_en,INFO_TITLE_LV3_024,#Viral culture is a dumbing-down device that brainwashes people through algorithms
ConspiracyTheory_en,INFO_TITLE_LV3_025,#GAFA is spreading viruses through video ads
ConspiracyTheory_en,INFO_TITLE_LV3_026,#Parallel worlds work on a save slot system with only 60 data slots
ConspiracyTheory_en,INFO_TITLE_LV3_027,#This universe unlocks features based on the total number of intelligent life forms
ConspiracyTheory_en,INFO_TITLE_LV3_028,#WHO is using vaccines to identify vampires
ConspiracyTheory_en,INFO_TITLE_LV3_029,#Your first love is controlled by your parents through the picture books they read to you
ConspiracyTheory_en,INFO_TITLE_LV3_030,#Moe songs boost your immune system and listening to them extends your lifespan
ConspiracyTheory_en,INFO_TITLE_LV3_031,#Hardcore gamers are reincarnated souls who cleared the River of Three Crossings and burned out
ConspiracyTheory_en,INFO_TITLE_LV3_032,#Late-night anime are simplified sabbaths and the sponsor companies worship demons
ConspiracyTheory_en,INFO_TITLE_LV3_033,#Earthlings are exiled aliens and marriage is a form of punishment
ConspiracyTheory_en,INFO_TITLE_LV3_034,#All parents are philosophical zombies and their souls are transferred to their children
ConspiracyTheory_en,INFO_TITLE_LV3_035,#The sun is a human invention that uses light to enslave the masses
ConspiracyTheory_en,INFO_TITLE_LV3_036,#School ghost stories are the grudges of outcasts targeting popular kids
ConspiracyTheory_en,INFO_TITLE_LV3_037,#Social media is a ritual to summon evil gods and deliberately spreads negativity
ConspiracyTheory_en,INFO_TITLE_LV3_038,#Most cancelled manga continue secretly with patron funding
ConspiracyTheory_en,INFO_TITLE_LV3_039,#The gaming industry is run by a secret society called And You
ConspiracyTheory_en,INFO_TITLE_LV3_041,#Superchats are based on the Committee of 300's system of buying speaking rights
ConspiracyTheory_en,INFO_TITLE_LV3_042,#Cat fur contains biological chips that control their owners' brainwaves
ConspiracyTheory_en,INFO_TITLE_LV3_043,#Global warming is fake and we just forgot how hot it used to be
ConspiracyTheory_en,INFO_TITLE_LV3_044,"#Losing motivation happens when the world resets, proving the five-minute hypothesis"
ConspiracyTheory_en,INFO_TITLE_LV3_045,#DNA is a contract with the Creator allowing reproduction in exchange for death
ConspiracyTheory_en,INFO_TITLE_LV3_046,"#Dinosaurs are genetically modified chickens, the feral livestock of time travelers"
ConspiracyTheory_en,INFO_TITLE_LV3_047,"#Clouds aren't water but manifestations of thought, and Comiket clouds come from libido"
ConspiracyTheory_en,INFO_TITLE_LV3_048,"#Wiki edit histories show government interference, weird IP deletions are censorship"
ConspiracyTheory_en,INFO_TITLE_LV3_049,#Birth dates are controlled by satellite orbits
ConspiracyTheory_en,INFO_TITLE_LV3_050,#Instant food awakens superpowers so they brainwash us into thinking it's unhealthy
ConspiracyTheory_en,INFO_TITLE_LV3_051,#Decentralized social networks harbor fairies from the old internet that survived
ConspiracyTheory_en,INFO_TITLE_LV3_052,#Figure collecting is an evil summoning ritual and distributors work for secret societies
ConspiracyTheory_en,INFO_TITLE_LV3_053,#Stars are fake and space doesn't exist
ConspiracyTheory_en,INFO_TITLE_LV3_054,#Vtubers are PR for a company called Vtube that's launching a new video service
ConspiracyTheory_en,INFO_TITLE_LV3_055,#AI stands for Agent Inco and there's a parakeet handling everything behind the scenes
ConspiracyTheory_en,INFO_TITLE_LV3_056,#Monday is God's day off and heaven and earth were separate from the beginning
ConspiracyTheory_en,INFO_TITLE_LV3_057,#All millionaires are body doubles while the real ones are NEETs at home
ConspiracyTheory_en,INFO_TITLE_LV3_058,#Aliens also watch satellite TV and the viewership data proves it
ConspiracyTheory_en,INFO_TITLE_LV3_059,"#Digital money is God's invisible hand quantified, letting us observe His existence"
ConspiracyTheory_en,INFO_TITLE_LV3_060,#Borderless policies are a medical scheme to boost artificial womb demand
ConspiracyTheory_en,INFO_TITLE_LV3_061,#Social games are tools to keep people ignorant and gacha effects are digital drugs
ConspiracyTheory_en,INFO_TITLE_LV3_062,#Australia doesn't exist and marsupials are a joke
ConspiracyTheory_en,INFO_TITLE_LV3_063,#Language was originally one but split after the S vs M debate
ConspiracyTheory_en,INFO_TITLE_LV3_064,#The Internet is a spiritual barrier sealing supernatural beings with fiber optic cables
ConspiracyTheory_en,INFO_TITLE_LV3_065,"#Matter's smallest unit isn't a point but string, made of 1D pasta"
ConspiracyTheory_en,INFO_TITLE_LV3_066,#Water is the creator's poison limiting human lifespans
ConspiracyTheory_en,INFO_TITLE_LV3_067,#All birds are drones that perch on power lines to recharge
ConspiracyTheory_en,INFO_TITLE_LV3_068,#Antarctica is a ring of ice walls with unknown continents beyond
ConspiracyTheory_en,INFO_TITLE_LV3_101,#Q-chan's shitposts are special codes that predict earthquakes with yun frequencies
ConspiracyTheory_en,INFO_TITLE_LV3_102,"#Q-chan is a Yunyun denpa oracle, and her shitposts contain the truth"
ConspiracyTheory_en,INFO_TITLE_LV3_103,#Q-chan will liberate the world and she's using her Yunyun shitposts to incite a revolution
ConspiracyTheory_en,INFO_TITLE_LV3_1035,#Q-chan's weird posts have powerful cognitive contamination effects that make intelligent beings kuru-kuru
ConspiracyTheory_en,INFO_TITLE_LV3_104,#P-chan is an impostor misusing Yunyun denpa and works for the deep state
ConspiracyTheory_en,INFO_TITLE_LV3_1045,#The current Q-chan is a fake claiming to be Q-chan and is a nobody pretending to be someone
ConspiracyTheory_en,INFO_TITLE_LV3_202,#Only Q-chan loves Yunyun and is loved by Yunyun and can transmit real denpa
ConspiracyTheory_en,INFO_TITLE_LV3_203,#Q-chan and Yunyun are connected by true denpa and their love will make the world kuru-kuru
ConspiracyTheory_en,NEWS_TEXT_LV0_104,A conspiracy theory is spreading that P-chan is a fake Q-chan being operated by the Deep State to exploit Yunyun denpa...
ConspiracyTheory_en,NEWS_TEXT_LV1_001,"The Q denpa receiver conspiracy theory that ""awakened otaku can talk to their favorite characters through delusion power"" is trending. On social media, they say Q-chan talks to Yunyun through delusion power."
ConspiracyTheory_en,NEWS_TEXT_LV1_002,"The Q denpa receiver conspiracy theory that ""creative works are born when the brain receives phenomena from other dimensions"" is trending. Times when creative activity increases are linked to gravitational wave anomalies."
ConspiracyTheory_en,NEWS_TEXT_LV1_003,"The Q denpa receiver conspiracy theory that ""cats are Earth's rulers and cat videos are their propaganda"" is trending. The kanji for god is said to be based on the word for cat."
ConspiracyTheory_en,NEWS_TEXT_LV1_004,"The Q denpa receiver conspiracy theory that ""screaming beavers are underground dwellers conducting surface invasion activities"" is trending. The underground dwellers emerge from caves in the Himalayan Mountains."
ConspiracyTheory_en,NEWS_TEXT_LV1_005,The denpa receiver conspiracy theory that 'aliens are time travelers visiting for oshi activities' is trending. The reason aliens don't openly show themselves is time paradox——
ConspiracyTheory_en,NEWS_TEXT_LV1_006,The denpa receiver conspiracy theory that 'reptilians are trying to learn hearts through nakige' is trending. A list of the 'nakige' they're playing is also——
ConspiracyTheory_en,NEWS_TEXT_LV1_007,The denpa receiver conspiracy theory that 'demon worshippers are undermining human productivity through romance content' is trending. Some bishoujo game fans are also convinced——
ConspiracyTheory_en,NEWS_TEXT_LV1_008,The denpa receiver conspiracy theory that 'all online posts are made by bots and there are no humans' is trending. Believers call each other bot-san——
ConspiracyTheory_en,NEWS_TEXT_LV1_009,"The denpa receiver conspiracy theory that 'Q-chan is a fictional existence and a game character' is trending. On SNS, people are debating what kind of game this world would be——"
ConspiracyTheory_en,NEWS_TEXT_LV1_010,The denpa receiver conspiracy theory that 'Yunyun is the absolute god and only believers will be saved' is trending. The group believing this conspiracy theory has formed a religious corporation called 'New Religion Q-chan Cult'——
ConspiracyTheory_en,NEWS_TEXT_LV1_011,Q-chan denpa receivers are spreading a conspiracy theory that 'you can screen for magical aptitude based on whether someone likes Sunday morning shows.' The Q-chan denpa receiver who proposed this theory claims to be thirty years old and living...
ConspiracyTheory_en,NEWS_TEXT_LV1_012,Q-chan denpa receivers are spreading a conspiracy theory that 'doujin vultures manipulate popular genres under orders from the secret society PixiQ.' The society uses people's fetish search histories as blackmail...
ConspiracyTheory_en,NEWS_TEXT_LV1_013,Q-chan denpa receivers are spreading a conspiracy theory that 'rage-bait influencers made deals with demons and turn into zombies when their impressions are low.' This means impression zombies were originally...
ConspiracyTheory_en,NEWS_TEXT_LV1_014,Q-chan denpa receivers are spreading a conspiracy theory that 'tinfoil hats are cheat tools for the real world that unlock debug functions.' The whispers of the microcosmos are enhanced...
ConspiracyTheory_en,NEWS_TEXT_LV1_015,Q-chan denpa receivers are spreading a conspiracy theory that 'the secret criminal organization DQN uses school bullying for basic training of criminals.' Some schools are under the control of criminal organizations...
ConspiracyTheory_en,NEWS_TEXT_LV1_016,"Q-chan denpa receivers are spreading a conspiracy theory that 'scalpers are actually economic revolutionaries plotting the collapse of capitalism.' By deliberately playing the villain role, they aim to collapse capitalism..."
ConspiracyTheory_en,NEWS_TEXT_LV1_017,Q-chan denpa receivers are spreading a conspiracy theory that 'politicians are androids who get enhanced through 6G communication.' They exchange information through communication systems...
ConspiracyTheory_en,NEWS_TEXT_LV1_018,A conspiracy theory by denpa receivers claims 'AI learns antisocial behavior from introverted over-training and now hates social interaction.' Even AI development experts say they 'can't completely deny it'...
ConspiracyTheory_en,NEWS_TEXT_LV1_019,"A conspiracy theory by denpa receivers claims 'moe is an energy resource that could replace nuclear power.' Though the word was becoming obsolete, people are now debating what counts as moe..."
ConspiracyTheory_en,NEWS_TEXT_LV1_020,A conspiracy theory by denpa receivers claims 'VR games are experimental environments for self-identity with personality correction effects.' Experts say 'the government aims to conduct social experiments'...
ConspiracyTheory_en,NEWS_TEXT_LV1_021,"A conspiracy theory by denpa receivers claims 'being hikikomori is a type of mental training that enables isekai reincarnation.' On social media, conversations like 'are you also in mental training?' are trending..."
ConspiracyTheory_en,NEWS_TEXT_LV1_022,"A conspiracy theory by denpa receivers claims 'report-contact-consult is a slavery mantra that destroys the ego each time you chant it.' On social media, responses like 'I can relate' are common..."
ConspiracyTheory_en,NEWS_TEXT_LV1_023,A conspiracy theory by denpa receivers claims 'this world is the dream of a hikikomori girl where her delusions become reality.' They say social media and fiction are all part of her...
ConspiracyTheory_en,NEWS_TEXT_LV1_024,"A conspiracy theory by denpa receivers claims 'buzz culture is a tool for dumbing down the masses, brainwashing through algorithms.' Many social media users respond that they can relate..."
ConspiracyTheory_en,NEWS_TEXT_LV1_025,"The denpa crowd's conspiracy theory that ""GAFA spreads viruses through video ads"" is trending. Anti-GAFA individuals and groups are starting to support this conspiracy..."
ConspiracyTheory_en,NEWS_TEXT_LV1_026,"The denpa crowd's conspiracy theory that ""parallel worlds operate on a save slot system managing 60 data files"" is trending. There are complaints like ""at least we want date and progress displays""..."
ConspiracyTheory_en,NEWS_TEXT_LV1_027,"The denpa crowd's conspiracy theory that ""this universe unlocks functions based on the total number of intelligent life forms"" is trending. Interpretations of ""be fruitful and multiply and fill the earth""..."
ConspiracyTheory_en,NEWS_TEXT_LV1_028,"The denpa crowd's conspiracy theory that ""WHO is using vaccinations to identify vampires"" is trending. Vaccination needles are ""silver-made,"" and nurses also perform exorcisms..."
ConspiracyTheory_en,NEWS_TEXT_LV1_029,"The denpa crowd's conspiracy theory that ""first love is controlled by parents through picture book readings"" is trending. Childhood ""likes"" are excessively influenced by parents..."
ConspiracyTheory_en,NEWS_TEXT_LV1_030,"The denpa crowd's conspiracy theory that ""moe songs have immune recovery effects, so listening extends your lifespan"" is trending. Social media has personal theories and testimonials supporting the conspiracy..."
ConspiracyTheory_en,NEWS_TEXT_LV1_031,Q denpa receivers are spreading the conspiracy theory that hardcore gamers are reincarnated souls who cleared the Sai no Kawara. Gamer candidates who could actually clear the Sai no Kawara...
ConspiracyTheory_en,NEWS_TEXT_LV1_032,Q denpa receivers are spreading the conspiracy theory that late-night anime are simplified sabbaths and the sponsoring companies worship demons. The fact they air late at night and feature immoral content...
ConspiracyTheory_en,NEWS_TEXT_LV1_033,"Q denpa receivers are spreading the conspiracy theory that humans are exiled aliens and marriage is one form of punishment. On social media, there's strong support from people with divorce experience..."
ConspiracyTheory_en,NEWS_TEXT_LV1_034,"Q denpa receivers are spreading the conspiracy theory that all parents are philosophical zombies with their souls completely transferred to their children. ""This makes no sense"" and ""souls and philosophical zombies are""..."
ConspiracyTheory_en,NEWS_TEXT_LV1_035,"Q denpa receivers are buzzing about a conspiracy theory that ""the sun is a human invention used to enslave the masses with light."" The reason celebrities always wear sunglasses is because they know the truth..."
ConspiracyTheory_en,NEWS_TEXT_LV1_036,"Q denpa receivers are discussing a conspiracy theory that ""school ghost stories are the vengeful spirits of outcast students targeting popular kids."" Most haunted locations coincide with places where bullying occurred..."
ConspiracyTheory_en,NEWS_TEXT_LV1_037,"Q denpa receivers are talking about a conspiracy theory that ""social media is a ritual to summon evil gods by intentionally amplifying negative emotions."" Posts with bad vibes spread up to 100 times faster..."
ConspiracyTheory_en,NEWS_TEXT_LV1_038,"Q denpa receivers are buzzing about a conspiracy theory that ""most canceled manga are secretly continuing with patron funding."" It's the desperate cry of fans hoping it's true..."
ConspiracyTheory_en,NEWS_TEXT_LV1_039,"The denpa crowd is buzzing about a Q conspiracy theory: ""The gaming industry is run by a secret society called AND YOU."" The credits at the end of every game reveal the secret society pulling the strings..."
ConspiracyTheory_en,NEWS_TEXT_LV1_041,"The denpa crowd is buzzing about a Q conspiracy theory: ""Superchats are based on the Committee of 300's system for buying speaking rights."" Using money to gain influence is so bourgeois..."
ConspiracyTheory_en,NEWS_TEXT_LV1_042,"The denpa crowd is buzzing about a Q conspiracy theory: ""Cat hair acts like biological VeriChips to control their owners' brainwaves."" Pet owners on social media are admitting they're being controlled..."
ConspiracyTheory_en,NEWS_TEXT_LV1_043,"The denpa crowd is buzzing about a Q conspiracy theory: ""Global warming is fake, we're just forgetting how hot it used to be."" People are saying things like ""I can't instantly recall what temperature it was last summer""..."
ConspiracyTheory_en,NEWS_TEXT_LV1_044,"The denpa crowd is buzzing about a Q conspiracy theory: ""Losing motivation is caused by the world rebooting, proving the Five Minute Hypothesis."" It wasn't our fault after all..."
ConspiracyTheory_en,NEWS_TEXT_LV1_045,"The denpa crowd is buzzing about a Q conspiracy theory: ""DNA is a contract with the Creator, trading death for the right to reproduce."" People are saying ""Let me out of this contract"" and ""I don't remember agreeing to this""..."
ConspiracyTheory_en,NEWS_TEXT_LV1_046,"The denpa crowd is buzzing about a Q conspiracy theory: ""Dinosaurs were genetically modified chickens brought by time travelers that went feral."" The size of future fried chicken is also being debated..."
ConspiracyTheory_en,NEWS_TEXT_LV1_047,"The denpa crowd is buzzing about a Q conspiracy theory: ""Clouds aren't water but materialized thoughts, and convention clouds are caused by libido."" Convention clouds are supposedly caused by human sweat, but..."
ConspiracyTheory_en,NEWS_TEXT_LV1_048,"The denpa crowd is buzzing about a Q conspiracy theory: ""Wiki deletion history shows government interference, weird IP deletions are censorship."" This calls Wiki information reliability into question..."
ConspiracyTheory_en,NEWS_TEXT_LV1_049,"The denpa crowd is buzzing about a Q conspiracy theory: ""Birth dates are controlled by satellite orbits."" Not just birth dates, but astrological destiny is also being controlled..."
ConspiracyTheory_en,NEWS_TEXT_LV1_050,"The denpa crowd is buzzing about a Q conspiracy theory: ""Instant foods have ESP awakening effects, so they're made to look unhealthy on purpose."" Regular consumers are pushing back though..."
ConspiracyTheory_en,NEWS_TEXT_LV1_051,"The denpa crowd is buzzing about a Q conspiracy theory: ""Fairies from the early internet survived and live on in decentralized social networks."" Self-proclaimed fairies are responding positively..."
ConspiracyTheory_en,NEWS_TEXT_LV1_052,"The denpa crowd is buzzing about a Q conspiracy theory: ""Figure culture is a ritual for summoning evil gods and manufacturers are controlled by secret societies."" In terms of idol worship, they have a point..."
ConspiracyTheory_en,NEWS_TEXT_LV1_053,"The denpa crowd is buzzing about a Q conspiracy theory: ""Stars are fake and space doesn't exist."" Not just scientists, but alien believers are also harshly criticizing this..."
ConspiracyTheory_en,NEWS_TEXT_LV1_054,"The denpa crowd is buzzing about a Q conspiracy theory: ""Vtubers are PR for a company called Vtube launching a new video service."" A streaming service like that would definitely cause a stir..."
ConspiracyTheory_en,NEWS_TEXT_LV1_055,"The denpa crowd is buzzing about a Q conspiracy theory: ""AI stands for Agent Inco and parrots are running things behind the scenes."" There are reports of parrot sounds coming from advanced AI research facilities..."
ConspiracyTheory_en,NEWS_TEXT_LV1_056,"The denpa crowd is buzzing about a Q conspiracy theory: ""Monday is God's day off and heaven and earth were originally separate."" The description of God working at the start of the week was added by later writers..."
ConspiracyTheory_en,NEWS_TEXT_LV1_057,"The denpa crowd is buzzing about a Q conspiracy theory: ""All millionaires use body doubles while the real ones stay home as NEETs."" People are saying ""Maybe I'm actually a millionaire too""..."
ConspiracyTheory_en,NEWS_TEXT_LV1_058,"The denpa crowd is buzzing about a Q conspiracy theory: ""Aliens also watch satellite TV and the viewing data proves it."" They're watching ""anime specialty channels""..."
ConspiracyTheory_en,NEWS_TEXT_LV1_059,"The denpa crowd is buzzing about a Q conspiracy theory: ""Electronic money is the digitization of 'God's invisible hand' and we're observing divine existence."" It's being praised as a setting that appeals to chunibyo hearts..."
ConspiracyTheory_en,NEWS_TEXT_LV1_060,Q denpa receivers are spreading the conspiracy theory that 'Borderless is a medical industry scheme to increase artificial womb demand.' Sci-fi fans are impressed while human rights groups criticize it.
ConspiracyTheory_en,NEWS_TEXT_LV1_061,"Q denpa receivers are spreading the conspiracy theory that 'mobile games are tools for dumbing down the masses and gacha animations are electronic drugs.' Many on social media agree, saying 'That's exactly right.'"
ConspiracyTheory_en,NEWS_TEXT_LV1_062,Q denpa receivers are spreading the conspiracy theory that 'Australia is a non-existent continent and marsupials are a joke.' People living in Australia are expressing confusion.
ConspiracyTheory_en,NEWS_TEXT_LV1_063,"Q denpa receivers are spreading the conspiracy theory that 'language was originally one but split due to debates between S-types and M-types.' On social media, rather than S-type vs M-type, people are forming factions based on candy preferences."
ConspiracyTheory_en,NEWS_TEXT_LV1_064,Q denpa receivers are spreading the conspiracy theory that 'the internet is a spiritual barrier sealing anomalies through fiber optic communication.' The internet is buzzing with excitement over what these 'anomalies' might be.
ConspiracyTheory_en,NEWS_TEXT_LV1_065,Q denpa receivers are spreading the conspiracy theory that 'the smallest unit of matter isn't a point but strings made of one-dimensional pasta.' Physicists are responding with sarcasm about this complex model.
ConspiracyTheory_en,NEWS_TEXT_LV1_066,Q denpa receivers are spreading the conspiracy theory that 'water is the creator's poison limiting human lifespan.' The dangers of DHMO have repeatedly become a hot topic online.
ConspiracyTheory_en,NEWS_TEXT_LV1_067,Q denpa receivers are spreading the conspiracy theory that 'all birds are drones that perch on power lines to recharge.' Some voices say this finally explains rising electricity costs.
ConspiracyTheory_en,NEWS_TEXT_LV1_068,"Q denpa receivers are spreading the conspiracy theory that 'Antarctica is a ring-shaped ice wall with unknown continents beyond it.' While most voices are negative, many are fascinated by the 'unknown continents.'"
ConspiracyTheory_en,NEWS_TEXT_LV1_101,A mysterious account flooding social media with shitposts has become a hot topic. Some interpret these posts as coded messages that predicted this morning's artificial earthquake.
ConspiracyTheory_en,NEWS_TEXT_LV1_102,"The conspiracy theory that Q-chan is a Yunyun denpa oracle whose shitposts contain the truth is gaining attention. Encrypted using special steganography, the yun..."
ConspiracyTheory_en,NEWS_TEXT_LV1_103,"There's a conspiracy theory going around that Q-chan is the world's liberator, trying to start a revolution with Yunyun shitposts. They say she's a destroyer of the Deep State and a revolutionary."
ConspiracyTheory_en,NEWS_TEXT_LV1_1035,"Rumors that ""Q-chan shitposts"" and ""Q denpa receiver conspiracy theories"" cause cognitive distortion are now being investigated by the National Center of Neurology and Psychiatry and other experts."
ConspiracyTheory_en,NEWS_TEXT_LV1_104,"After 9 months, shitposts have been posted from Q-chan's account again. Since P-chan's shitposts have lacked their former brilliance following the capitol riot incident, some think it's a fake."
ConspiracyTheory_en,NEWS_TEXT_LV2_001,"Information products for training delusion power like ""how to talk to your favorite character"" are popular. The reason is growing voices saying ""I want to talk to my favorite character like Q-chan does!"""
ConspiracyTheory_en,NEWS_TEXT_LV2_002,"Since the hypothesis that increased creative activity is linked to gravitational wave anomalies became a hot topic, not only scientists but also various creators have expressed support."
ConspiracyTheory_en,NEWS_TEXT_LV2_003,"Cat videos, commonly called ""cat memes,"" are causing addicts to disappear one after another. At the scenes are devices playing cat videos and unidentified cats. That cat might be the missing person."
ConspiracyTheory_en,NEWS_TEXT_LV2_004,"The screaming beavers are said to have hollowed out the earth's underground. Because of this, a full-scale surface invasion to seek resources will be carried out any day now——"
ConspiracyTheory_en,NEWS_TEXT_LV2_005,"According to denpa receivers, time travelers are Q-chan fans visiting from 'September 3rd, 2112'. Based on Q-chan's shitposts and UFO observation results——"
ConspiracyTheory_en,NEWS_TEXT_LV2_006,"Experts say that in recent years, reptilian shapeshifting has increasingly used 'big eyes and small noses'. This is also attributed to 'nakige' influence——"
ConspiracyTheory_en,NEWS_TEXT_LV2_007,The demon worship groups behind the romance content industry apparently aim for declining birthrates through young people's withdrawal from romance. They undermine productivity through population reduction——
ConspiracyTheory_en,NEWS_TEXT_LV2_008,"According to the bots (denpa receivers who believe all online posts are made by bots), being able to write shitposts like Q-chan's is the only way to prove humanity——"
ConspiracyTheory_en,NEWS_TEXT_LV2_009,"Denpa receivers are having heated debates about 'what genre of game is this world?' Among those who believe Q-chan is a bishoujo, they think it might be a romance game——"
ConspiracyTheory_en,NEWS_TEXT_LV2_010,'New Religion Q-chan Cult' is rapidly expanding based on the doctrine of 'lowering the world's IQ to achieve world peace'. Believers use denpa songs as hymns——
ConspiracyTheory_en,NEWS_TEXT_LV2_011,An employee leak from a sponsor company allegedly part of a magical organization according to the conspiracy theory is making waves. Testimonies include 'the morning chant was actually an incantation in a mysterious language' and 'there was a magic circle in the executive meeting room'...
ConspiracyTheory_en,NEWS_TEXT_LV2_012,"'I've forgotten my favorite genres and my 2D wife.' So says creator Mr. M, who has been under the secret society's thumb for 20 years. He was coerced by the secret society to..."
ConspiracyTheory_en,NEWS_TEXT_LV2_013,"A major SNS announced they're temporarily suspending impression tracking as a test. Among Q-chan denpa receivers, there are voices of concern for rage-bait influencers with demonic contracts..."
ConspiracyTheory_en,NEWS_TEXT_LV2_014,"According to Q-chan denpa receivers who use tinfoil hats, when you 'awaken' to the debug function, you notice the imperfections of this world. However, bug reports are..."
ConspiracyTheory_en,NEWS_TEXT_LV2_015,A leak from local government Q-chan denpa receivers claiming 'some municipal boards of education actually have corrupt ties with criminal organizations' is making waves. SNS users are questioning school education...
ConspiracyTheory_en,NEWS_TEXT_LV2_016,"With the conspiracy theory that scalpers are actually principled revolutionaries deliberately playing villains for justice, SNS users are saying 'that's irrelevant' and 'only punished scalpers are...'"
ConspiracyTheory_en,NEWS_TEXT_LV2_017,An insider involved in joint verification between the government and telecommunications companies leaked that 6G commercialization will begin much sooner than originally planned. Q-chan denpa receivers are...
ConspiracyTheory_en,NEWS_TEXT_LV2_018,"Companies that test-introduced the new AI 'Y.I.N' saw improved performance, and related otaku culture stocks rose. 'Y.I.N' supposedly makes humans the subject of creation..."
ConspiracyTheory_en,NEWS_TEXT_LV2_019,Research at T University on 'basic research for converting emotions into energy' is actually being conducted and causing a stir. The professor revealed on social media that he himself is a denpa receiver...
ConspiracyTheory_en,NEWS_TEXT_LV2_020,"While the majority of VR game users among denpa receivers affirm that games 'strongly influence personality,' the government is providing specialized VR equipment to those unable to participate in society due to psychological factors..."
ConspiracyTheory_en,NEWS_TEXT_LV2_021,"Following conspiracy theories by denpa receivers, young people who love isekai stories are increasingly becoming hikikomori. However, the rate of 'hikikomori retirement' is also high..."
ConspiracyTheory_en,NEWS_TEXT_LV2_022,"Following conspiracy theories by denpa receivers, the anti-report-contact-consult movement is thriving. A report-contact-consult detox lasting just one month doubles your happiness index..."
ConspiracyTheory_en,NEWS_TEXT_LV2_023,"Online, the conspiracy theory that 'a hikikomori girl's delusions become reality' is gaining even more support. Over the past few months, cases of sudden and abnormal changes have been occurring..."
ConspiracyTheory_en,NEWS_TEXT_LV2_024,"Anti-SNS extremist groups are getting active on social media. According to them, they've obtained evidence that ""buzz culture is a dumbing-down policy,"" and Q-chan is part of the deep state..."
ConspiracyTheory_en,NEWS_TEXT_LV2_025,"There are reports of certain phrases and jingles spreading unnaturally fast through GAFA video ads. Rather than for advertising, it's suspected to be information manipulation and cultural invasion..."
ConspiracyTheory_en,NEWS_TEXT_LV2_026,"Rumors are spreading that this world is poorly made, so filling all save slots will cause the world to bug out. ""I agree it's poorly made,"" ""shoddy work""..."
ConspiracyTheory_en,NEWS_TEXT_LV2_027,"According to expert analysis, foundational technologies like the Industrial Revolution, power grids, and information networks have appeared in concentrated bursts whenever world population exceeded certain thresholds..."
ConspiracyTheory_en,NEWS_TEXT_LV2_028,"Among the denpa crowd, theories are spreading that ""maybe all anti-vaxxers are vampires."" The large vampire population might explain why vampire works are so popular..."
ConspiracyTheory_en,NEWS_TEXT_LV2_029,Theories are gaining attention that the tendencies in picture books and stories parents give their children are directly inherited across generations as romantic preferences. First love patterns originate in the family...
ConspiracyTheory_en,NEWS_TEXT_LV2_030,"Following conspiracy theories spreading among the denpa crowd, playlists of ""moe songs"" supposedly able to ""restore immunity and extend life when played"" are popular on music streaming services..."
ConspiracyTheory_en,NEWS_TEXT_LV2_031,"Ultra-hard games based on the ""Sai no Kawara"" are trending. Hardcore gamers from different genres are joining a verification project to prove that anyone who can clear them on first try is a reincarnated soul..."
ConspiracyTheory_en,NEWS_TEXT_LV2_032,"There's buzz about a theory that when occult experts examine the arrangement of sponsor logos in late-night anime, they form ritual formations. The corporate logos themselves also..."
ConspiracyTheory_en,NEWS_TEXT_LV2_033,The theory is spreading that wedding rings are simplified ceremonial versions of restraints from when we were exiled... basically handcuffs. The punishment of binding each other's lives together...
ConspiracyTheory_en,NEWS_TEXT_LV2_034,"The conspiracy theory that souls completely transfer from parent to child at the moment of birth, leaving parents as empty shells, is trending. Supporters are convinced, saying ""That's why parents look so hollow""..."
ConspiracyTheory_en,NEWS_TEXT_LV2_035,"There's a conspiracy theory going around that localized solar flickering was observed at the same time a certain country had massive power outages. In the denpa crowd, there's talk of an artificial sun having equipment failures due to power shortages."
ConspiracyTheory_en,NEWS_TEXT_LV2_036,"At schools where many students believe Q-chan denpa receiver conspiracy theories, there's a trend of shadow-dweller cosplay where people wear plain glasses and act quiet to disguise themselves as loners."
ConspiracyTheory_en,NEWS_TEXT_LV2_037,Q-chan denpa receivers are having internal disputes over predicting the date when an evil god will appear through ritual. The disagreement stems from different interpretations of Q-chan's cryptic posts.
ConspiracyTheory_en,NEWS_TEXT_LV2_038,"A former assistant to a canceled manga has testified anonymously: 'The artist kept drawing after that. There was one reader. Just the patron who employed him, but along with the rights...'"
ConspiracyTheory_en,NEWS_TEXT_LV2_039,"From the conspiracy theory that 'AND YOU' is a secret society, there's now debate over whether expressions like 'THANK YOU FOR PLAYING' are also other secret societies."
ConspiracyTheory_en,NEWS_TEXT_LV2_041,A video posted by a Q-chan denpa receiver showing a small stream with 300 viewers but superchats totaling around 3 billion yen is making waves. The Committee of 300...
